エフェクト	水系	小さな渦	small whirlpool
エフェクト	水系	水	water
エフェクト	水系	水をはねかける	splashing water
エフェクト	水系	水スプレー	water spray
エフェクト	水系	水ブルーム	water bloom
エフェクト	水系	水滴	drops of water
エフェクト	水系	花の泡	flowery bubbles
エフェクト	水系	飛ぶスプラッシュ	flying splashes
エフェクト	氷	雪の結晶	snowflake
エフェクト	汚れ	ホコリ	dusty
エフェクト	汚れ	ホコリまみれ	dusty all over
エフェクト	汚れ	汚れた	dirty
エフェクト	汚れ	泥だらけ	muddy
エフェクト	汚れ	泥まみれ	covered in mud
エフェクト	流れ	フローフロー	floating flow
エフェクト	液体	すべてが流れて溶けます	everything flowing melt
エフェクト	液体	唾液腺,唾液ブリッジ	saliva trail
エフェクト	液体	多くの汗	many sweat
エフェクト	液体	汗	sweat
エフェクト	液体	汗で透ける	sweat see-through
エフェクト	液体	汗のしずく	sweatdrop
エフェクト	液体	油	oil
エフェクト	液体	液体	liquid body
エフェクト	液体	血液	blood
エフェクト	液体	飛び散る汗	flying sweatdrops
エフェクト	液体	飛沫	splash
エフェクト	液体	飛沫2	splashing
エフェクト	炎	いい感じの炎	flame painter
エフェクト	炎	ファイアバタフライ	fire butterflys
エフェクト	炎	周りに炎	flames around
エフェクト	炎	渦巻く炎	flame whirlpool
エフェクト	炎	火	fire
エフェクト	炎	火がメイン火薬の煙	gunpowder smoke
エフェクト	炎	火の翼	wings on fire
エフェクト	炎	火の雲	fire cloud
エフェクト	炎	火炎	flame
エフェクト	炎	火花	spark
エフェクト	炎	炎	flames
エフェクト	炎	煙がメイン火薬の煙	smoke of gunpowder
エフェクト	炎	爆発	explosion
エフェクト	炎	絶妙な炎	exquisite flame
エフェクト	炎	花火	fireworks
エフェクト	炎	飛び火	flying sparks
エフェクト	煙	かすんだ霧	hazy fog
エフェクト	煙	湿気	humid
エフェクト	煙	煙	smoke
エフェクト	煙	蒸気	steam
エフェクト	状態	テクスチャ	texture
エフェクト	状態	流れる透明な白	flowing transparent white
エフェクト	状態	流れる透明な黒	flowing transparent black
エフェクト	状態	溶けた,溶け	melt
エフェクト	状態	羽ばたき,ひらひら	fluttering
エフェクト	粒子	ほこり	dust
エフェクト	粒子	発光粒子	luminous particles
エフェクト	粒子	軽い粒子	light particle
エフェクト	自然	花が疲れます	flowers tire
エフェクト	自然	花びらが舞う	falling petals
エフェクト	自然	飛ぶ花びら	flying petals
エフェクト	金属	チェーンストーム	chain storm
エフェクト	金属	流れる鉄	flowing iron
エフェクト	金属	溶融鉄のスパッタ	sputter molten iron
エフェクト	金属	銀と金を溶かす	melting and
エフェクト	電気	内に稲妻があります	with lightning inside the crystal
エフェクト	電気	手からの稲妻の閃光	flashes of lightning from the hands
エフェクト	電気	手に稲妻	lightning in hand
エフェクト	電気	稲妻チェーン	lightning chain
エフェクト	電気	稲妻効果	lightning effect
エフェクト	電気	電気	electric
エフェクト	魔法	マジックサークル	magic circle
エフェクト	魔法	渦巻き	swirl
エフェクト	魔法	衣服の結晶化	crystallization of clothes
エフェクト・効果	汚れ	ホコリまみれ（埃まみれ）	dusty all over
エフェクト・効果	汚れ	ホコリ（埃）	dusty
エフェクト・効果	汚れ	汚れた	dirty
エフェクト・効果	汚れ	泥だらけ	muddy
エフェクト・効果	汚れ	泥まみれ	covered in mud
エフェクト・効果	液体	汗で透ける	sweat see-through
オブジェクト	オブジェクト	おしっこの水たまり	pee puddle
オブジェクト	オブジェクト	オーナメント	ornament
オブジェクト	オブジェクト	ダンボール箱	cardboard box
オブジェクト	オブジェクト	フラワーズ	flowers
オブジェクト	オブジェクト	ベルとのリーシュ	leash with bell
オブジェクト	オブジェクト	ボトル※母乳除外にも	bottle
オブジェクト	オブジェクト	吊り下げられたクリスタル	suspended crystal
オブジェクト	オブジェクト	吊り下げられた無色のクリスタル	suspended colorless crystal
オブジェクト	オブジェクト	大きな袋	sack
オブジェクト	オブジェクト	街灯2	street light
オブジェクト	オブジェクト	金網	chain link fence
オブジェクト	乗り物	スポーツカー	sports car
オブジェクト	乗り物	スポーツバイク	sports motorcycle
オブジェクト	乗り物	スーパーカー	super sports car
オブジェクト	乗り物	トラック	truck
オブジェクト	乗り物	ハーレーダビッドソン	harley-davidson
オブジェクト	乗り物	バイク	motorcycle
オブジェクト	乗り物	宇宙オペラ	space opera
オブジェクト	乗り物	宇宙船	star ship
オブジェクト	乗り物	戦艦	battle ship
オブジェクト	乗り物	拘束された	restrained
オブジェクト	乗り物	機関車	locomotive
オブジェクト	乗り物	自転車	bicycles
オブジェクト	乗り物	豪華客船	luxury liner
オブジェクト	乗り物	車	car
オブジェクト	乗り物	車	cars
オブジェクト	乗り物	電車	train
オブジェクト	公共物	フェンス	fence
オブジェクト	公共物	自販機	vending machine
オブジェクト	公共物	街灯	lamppost
オブジェクト	公共物	電柱	electric pole
オブジェクト	公共物	電線,電柱	power lines
オブジェクト	公共物	電線,電柱2	utility pole
オブジェクト	公共物	電線,電柱3	telephone pole
オブジェクト	動物	鳥	bird
オブジェクト	宝石	ダイヤモンド	diamonds
オブジェクト	宝石	パール	pearl
オブジェクト	家具	オーブン	oven
オブジェクト	家具	クローゼット	closet
オブジェクト	家具	ゴミ箱	trash can
オブジェクト	家具	ソファ	couch
オブジェクト	家具	ソファ2	sofa
オブジェクト	家具	テーブル	table
オブジェクト	家具	ベッド	bed
オブジェクト	家具	ベッドシーツ	bed sheet
オブジェクト	家具	ミラー	mirror
オブジェクト	家具	ランプ	lamp
オブジェクト	家具	便器（和式）	squat toilet
オブジェクト	家具	便器（洋式）	toilet bowl
オブジェクト	家具	便器（男性用）	urinal
オブジェクト	家具	冷蔵庫	refrigerator
オブジェクト	家具	壁掛時計	wall clock
オブジェクト	家具	天蓋ベッド	canopy bed
オブジェクト	家具	布団	futon
オブジェクト	家具	椅子	chair
オブジェクト	家具	電子レンジ	microwave oven
オブジェクト	小物	VRゴーグル	VR Goggles
オブジェクト	小物	ひょうたん	gourd
オブジェクト	小物	カーテン	curtains
オブジェクト	小物	ケージ	cage
オブジェクト	小物	サッカーボール	soccer ball
オブジェクト	小物	ストロー	straw
オブジェクト	小物	スマホ	smartphones
オブジェクト	小物	タバコ	cigarettes
オブジェクト	小物	タンブラー	tumbler
オブジェクト	小物	チェーン	chains
オブジェクト	小物	パソコン	personal computer
オブジェクト	小物	ブラシ	brush
オブジェクト	小物	ランドセル	randoseru
オブジェクト	小物	リュックサック	rucksack
オブジェクト	小物	ロープ	rope
オブジェクト	小物	動物のぬいぐるみ,ぬいぐるみを抱く2	stuffed animal
オブジェクト	小物	懐中時計	pocket watch
オブジェクト	小物	手錠	manacles
オブジェクト	小物	掛け布団	quilt
オブジェクト	小物	携帯電話	cellphone
オブジェクト	小物	本	book
オブジェクト	小物	枕	pillow
オブジェクト	小物	水筒	water bottle
オブジェクト	小物	点滴	intravenous drip
オブジェクト	小物	花瓶	vase
オブジェクト	小物	鎖	chain
オブジェクト	小物	電話	phone
オブジェクト	小物	風船	balloon
オブジェクト	小物	香炉	censer
オブジェクト	建造物	ピラミッド	pyramid
オブジェクト	建造物	建物の陰	building shade
オブジェクト	日用品	キャンバス	canvas
オブジェクト	日用品	写真	photo
オブジェクト	日用品	長い糸	long yarn
オブジェクト	日用品	鳥かご	birdcage
オブジェクト	楽器	スピーカーアンプ	speaker amplifier
オブジェクト	楽器	ドラム	drums
オブジェクト	楽器	マイク	mic
オブジェクト	楽器	楽器全般	instrument
オブジェクト	楽器	楽器全般演奏	playing instrument
オブジェクト	機械	バネ	spring
オブジェクト	機械	上記の巨大なクロックコア	huge clock core above
オブジェクト	機械	時計	clock
オブジェクト	自然物	さくら	sakura
オブジェクト	自然物	とげ	thorns
オブジェクト	自然物	ブドウ	vines
オブジェクト	自然物	ブランチ	branch
オブジェクト	自然物	太陽	sun
オブジェクト	自然物	山	mountains
オブジェクト	自然物	巻き貝	conch
オブジェクト	自然物	木々	trees
オブジェクト	自然物	桜	cherry blossoms
オブジェクト	自然物	桜の下	under cherry blossoms
オブジェクト	自然物	桜の木	cherry trees
オブジェクト	自然物	洪水	flood
オブジェクト	自然物	海藻	seaweed
オブジェクト	自然物	花びら	petals
オブジェクト	自然物	草	grass
オブジェクト	自然物	葉	leaves
オブジェクト	自然物	貝殻	seashell
オブジェクト	自然物	逆さまの山	inverted mountain
オブジェクト	自然物	雲	clouds
オブジェクト	花	ポピー	poppies
オブジェクト	花	花	flower
オブジェクト	花	花の花	flowery flowers
オブジェクト	花	花弁	petal
オブジェクト	花	血の桜	blood cherry blossom
オブジェクト	芸術品	金属製の彫刻	metal carving
オブジェクト	電子機器	スマホ撮影画面	{cellphone photo},{bar censor}
オブジェクト	電子機器	壊れた画面	brokscreen
オプション	オプション	まゆ毛が前髪で隠れている	eyebrows hidden by hair
オプション	オプション	キャラクター	character
オプション	オプション	ジッパー	zipper
オプション	オプション	ホイップクリーム	whipped cream
オプション	オプション	メガネを頭にかける	eyewear on head
オプション	オプション	ワンピースの日焼け跡	one piece tan
オプション	オプション	傷がついてる系	injury
オプション	オプション	傷がついてる系2	scar on face
オプション	オプション	匂い	smell
オプション	オプション	土とか砂の汚れが付着	trait connection
オプション	オプション	天使の輪	halo
オプション	オプション	抱きまくら	dakimakura
オプション	オプション	日焼け跡	tanlines
オプション	オプション	死	death
オプション	オプション	波紋	ripples
オプション	オプション	濡れた布	wet cloth
オプション	オプション	濡れた汗	wet sweat
オプション	オプション	特性接続	characteristic connection
オプション	オプション	皮ひも	thong
オプション	オプション	破れたドレス	torn dress
オプション	オプション	破れた服	torn clothesup
オプション	オプション	破れた黒いレギンス	black leggings, torn_legwear
オプション	オプション	絶対空域,絶対領域	thigh gap
オプション	オプション	絶対空域2	ass visible through thighs
オプション	オプション	絶対空域3	with thigh gap
オプション	オプション	触覚	antennae
オプション	オプション	開放	unzipped
オプション	オプション	飴（個包装）	candy
オプション	オプション	飴（棒付き）	lolipop
オプション	汚物	排泄物	excrement
オプション	汚物	糞便	faeces
オプション	液体	よだれ	saliva
オプション	液体	よだれ垂れ	drooling
オプション	液体	涙	tears
カメラワーク	その他	焦点がはっきりする	sharp focus
カメラワーク	その他	目の精度を向上	eye focus
カメラワーク	アングル	全身	whole body
カメラワーク	フォーカス	(i)ドアップ	close-up,crotch focus
カメラワーク	フォーカス	ももから上	cowboy shot
カメラワーク	フォーカス	バストアップ	upper body
カメラワーク	フォーカス	下半身,机の下から覗いてるみたいな感じ,下半身	lower body
カメラワーク	フォーカス	全身撮影	full body
カメラワーク	フォーカス	女の子フォーカス	girl focus
カメラワーク	フォーカス	強めの集中線	bold radiating focus lines dominating the entire screen
カメラワーク	フォーカス	脚が手前で頭まで(セクシー)	feet out of frame
カメラワーク	フォーカス	足にフォーカス,足	feet
カメラワーク	フォーカス	顔にフォーカス,顔	face
カメラワーク	フォーカス	顔のアップ	face focus
カメラワーク	フォーカス	顔のドアップ	close up
カメラワーク	フォーカス	首から上,肖像画	portrait
カメラワーク	フレーム	Youtubeの枠	youtube screen
カメラワーク	フレーム	カレンダー風	calendar (medium)
カメラワーク	フレーム	スクリーンショット風	fake screenshot
カメラワーク	フレーム	ライブストリーミング中	live streaming
カメラワーク	効果	ソフトフォーカス	soft focus
カメラワーク	効果	ロングフォーカス	long focus
カメラワーク	効果	過剰抽出	overexplosure
カメラワーク	効果	露出曝露	overexposure
カメラワーク	構図	おしりにフォーカス	anal focus
カメラワーク	構図	おへそにフォーカス	navel focus
カメラワーク	構図	アクションシーン	action shot
カメラワーク	構図	イラストのキャラ割合が減る	wide shot
カメラワーク	構図	グリッド表示	grid view
カメラワーク	構図	コマ割り	panel layout
カメラワーク	構図	ダイナミックな画角	dynamic angle
カメラワーク	構図	テーブル越し	pov across table
カメラワーク	構図	ドラマチックな画角	dramatic angle
カメラワーク	構図	パースの強い画角	perspective
カメラワーク	構図	フレーム	frame
カメラワーク	構図	ローアングル	low angle
カメラワーク	構図	下から見上げてる構図	from up side
カメラワーク	構図	写真撮影	viewfinder
カメラワーク	構図	分割表示	split view
カメラワーク	構図	前からの構図	from front
カメラワーク	構図	動的な構成	dynamic composition
カメラワーク	構図	太ももにフォーカス	thigh focus
カメラワーク	構図	少し低い位置から	from right under
カメラワーク	構図	強烈な画角	intense angle
カメラワーク	構図	後ろから	on back
カメラワーク	構図	手すりがある構図	railing
カメラワーク	構図	手にフォーカス	hand focus
カメラワーク	構図	手を後ろに回す構図	arm behind back
カメラワーク	構図	斜めに傾いたアングル	slanted angle
カメラワーク	構図	映画的なショット	cinematic shot
カメラワーク	構図	映画的な画角	cinematic angle
カメラワーク	構図	画面外の目	eyes out of frame
カメラワーク	構図	目にフォーカス	eye focus
カメラワーク	構図	真上から見下ろす構図	top-down view
カメラワーク	構図	股のぞき	looking through legs
カメラワーク	構図	背中にフォーカス	back focus
カメラワーク	構図	胸にフォーカス	breast focus
カメラワーク	構図	胸筋にフォーカス	pectoral focus
カメラワーク	構図	脇にフォーカス	armpit focus
カメラワーク	構図	腰にフォーカス	hip focus
カメラワーク	構図	複数角度	multipul angle
カメラワーク	構図	視姦,見つめ	staring
カメラワーク	構図	髪が肩にかかる構図	hair over shoulder
カメラワーク	画角	ソロフォーカス	solo focus
カメラワーク	画角	フレームから外れる	out of frame
カメラワーク	画角	上半身のみ	only upper body
カメラワーク	画角	下半身だけ	only lower body
カメラワーク	画角	頭をフレーム外へ	head out of frame
カメラワーク	複数画面	画面2分割	split screen
カメラワーク	複数画面	複数ビュー	multiple views
カメラワーク	視点	よそ見,カメラ外を見る.視線ずらし,カメラから視線をそらす	looking away
カメラワーク	視点	キャラの後ろからの視点	from behind
カメラワーク	視点	キャラの後ろからの視点,背中が見える	back viewers
カメラワーク	視点	キャラの横顔	profile
カメラワーク	視点	キャラを斜めから見る視点	dutch angle
カメラワーク	視点	キャラを横から見る視点	from side
カメラワーク	視点	キャラを見上げる視点	from below
カメラワーク	視点	キャラを見下ろす視点	from above
カメラワーク	視点	一人称視点,自身の手あり	pov hands
カメラワーク	視点	主観	pov
カメラワーク	視点	主観(両手あり)	pov both hands
カメラワーク	視点	主観(魚眼レンズ)	pov, fisheye
カメラワーク	視点	前を向く	straight-on
カメラワーク	視点	小人視点	foreshortening
カメラワーク	視点	斜め前	three quarter view
カメラワーク	視点	横を向く	facing to the side
カメラワーク	視点	真上から	high angle
カメラワーク	視点	自撮り視点	selfie view
カメラワーク	視点	隣からの視点	side view
カメラワーク	視点	顔の正面	facing viewer
カメラワーク	視点	顔の正面2	forhead
カメラワーク	角度	前面から斜めに	diagonally from front
カメラワーク	角度	女の子の正面	girls' front
カメラワーク	距離	カメラとはほど遠い	far from viewer
カメラワーク	距離	カメラに近い	very close to viewers
カメラワーク	距離	カメラの近く	close to viewers
カメラワーク	距離	ロングショット	long shot
カメラワーク	距離	人々のクローズアップ	close up of people
キャラクター	Air	神尾観鈴	kamio misuzu
キャラクター	Charlotte	友利奈緒	tomori nao(Charlotte)
キャラクター	FE	ヒルダ	hilda valentine goneril (fire emblem)
キャラクター	FE	ミカヤ	micaiah_(fire_emblem)
キャラクター	Fate	アストルフォ	astolfo (fate)
キャラクター	Fate	アビゲイル	abigail williams
キャラクター	Fate	イシュタル	ishtar (fate)
キャラクター	Fate	イリヤスフィールアインツベルン	illyasviel von einzbern
キャラクター	Fate	エリちゃん	elizabeth bathory
キャラクター	Fate	キャストリア	artoria caster
キャラクター	Fate	ジャンヌ	jeanne d'arc
キャラクター	Fate	ジャンヌオルタ	jeanne d'arc alter
キャラクター	Fate	ニトクリス	nitocris
キャラクター	Fate	ネロ・クラウディウス	nero claudius
キャラクター	Fate	マシュ・キリエライト	mash kyrielight
キャラクター	Fate	ラヴィニア	Lavinia Whateley_(fgo)
キャラクター	Fate	レオナルドダヴィンチ	leonardo_da_vinci_(fate)
キャラクター	Fate	三蔵法師	xuangzang sanzang (fate)
キャラクター	Fate	刑部姫	osakabe-hime
キャラクター	Fate	清姫	bright Cyan kimono
キャラクター	Fate	清姫(水着)	kiyohime (fate)
キャラクター	Fate	清少納言	sei shounagon (fate)
キャラクター	Fate	源頼光	minamoto no raikou (FGO)
キャラクター	Fate	翻訳中	bb (fate)
キャラクター	Fate	茨城童子	ibaraki douji
キャラクター	Fate	葛飾北斎	katsushika hokusai (fate)
キャラクター	Fate	遠坂凛	tohsaka_rin
キャラクター	Fate	酒呑童子	shuten douji
キャラクター	GTA V	トレバー・フィリップス	Trevor Philips bald hair
キャラクター	GTA V	トレバー・フィリップス	trevor philips
キャラクター	Go! プリンセスプリキュア	キュアスカーレット	cure scarlet (precure)
キャラクター	Go! プリンセスプリキュア	キュアトゥインクル	cure twinkle (precure)
キャラクター	Go! プリンセスプリキュア	キュアフローラ	cure flora (precure)
キャラクター	Go! プリンセスプリキュア	キュアマーメイド	cure mermaid (precure)
キャラクター	Go! プリンセスプリキュア	天ノ川きらら	amanogawa kirara (precure)
キャラクター	Go! プリンセスプリキュア	春野はるか	haruno haruka (precure)
キャラクター	Go! プリンセスプリキュア	海藤みなみ	kaido minami (precure)
キャラクター	Go! プリンセスプリキュア	紅城トワ	akagi towa (precure)
キャラクター	HUGっと! プリキュア	キュアアムール	cure amour (precure)
キャラクター	HUGっと! プリキュア	キュアアンジュ	cure ange (precure)
キャラクター	HUGっと! プリキュア	キュアエトワール	cure etoile (precure)
キャラクター	HUGっと! プリキュア	キュアエール	cure yell (precure)
キャラクター	HUGっと! プリキュア	キュアマシェリ	cure macherie (precure)
キャラクター	HUGっと! プリキュア	ルールー・アムール	ruru amour (precure)
キャラクター	HUGっと! プリキュア	愛崎えみる	aisaki emiru (precure)
キャラクター	HUGっと! プリキュア	薬師寺さあや	yakushiji saaya (precure)
キャラクター	HUGっと! プリキュア	輝木ほまれ	kagayaki homare (precure)
キャラクター	HUGっと! プリキュア	野乃はな	nono hana (precure)
キャラクター	Hololive	AZKi	azki (hololive)
キャラクター	Hololive	さくらみこ	sakura miko
キャラクター	Hololive	すいちゃん	hoshimachi suisei
キャラクター	Hololive	るーちゃん	uruha rushia
キャラクター	Hololive	ウサダ・ペコラ	usada pekora
キャラクター	Hololive	トワ様	tokoyami towa
キャラクター	Hololive	フブちゃん	shirakami fubuki
キャラクター	Hololive	マリン船長	houshou marine
キャラクター	Hololive	ラプラス・ダークネス	la+ darknesss_ (hololive)
キャラクター	Hololive	兎田ぺこら	usada pekora
キャラクター	Hololive	博衣こより	hakui_koyori_(hololive)
キャラクター	Hololive	天音かなた	amane kanata
キャラクター	Hololive	姫森ルーナ	himemori luna (hololive)
キャラクター	Hololive	沙花叉クロヱ	sakamata chloe
キャラクター	Hololive	湊あくあ	minato aqua
キャラクター	Hololive	白銀ノエル	shirogane_noel
キャラクター	Hololive	百鬼あやめ	nakiri ayame
キャラクター	Hololive	紫咲シオン	murasaki shion
キャラクター	Hololive	赤井はあと	akai haato
キャラクター	Hololive	雪花ラミィ	yukihana lamy
キャラクター	Hololive	風間いろは	kazama iroha
キャラクター	Kanon	月宮あゆ	tsukimiya ayu (kanon)
キャラクター	NARUTO	春野サクラ	haruno sakura (naruto (series))
キャラクター	NEW GAME!	八神 コウ	yagami kou (new game!)
キャラクター	NEW GAME!	桜ねね	sakura nene (new game!)
キャラクター	NEW GAME!	涼風 青葉	suzukaze aoba (new game!)
キャラクター	NEW GAME!	滝本 ひふみ	takimoto hifumi (new game!)
キャラクター	NEW GAME!	篠田 はじめ	shinoda hajime (new game!)
キャラクター	NEW GAME!	遠山 りん	toyama rin (new game!)
キャラクター	NEW GAME!	阿波根 うみこ	ahagon umiko (new game!)
キャラクター	NEW GAME!	飯島 ゆん	iijima yun (new game!)
キャラクター	Re：ゼロから始める異世界生活	エキドナ	echidna_(re:zero)
キャラクター	Re：ゼロから始める異世界生活	エミリア	emilia (re:zero)
キャラクター	Re：ゼロから始める異世界生活	ベアトリス	beatrice (re:zero)
キャラクター	Re：ゼロから始める異世界生活	ラム	ram_(re:zero)
キャラクター	Re：ゼロから始める異世界生活	レム	rem (re:zero)
キャラクター	SPY×FAMILY（スパイファミリー）	アーニャ・フォージャー	anya (spy x family)
キャラクター	SPY×FAMILY（スパイファミリー）	ボンド・フォージャー	bond (spy x family)
キャラクター	SPY×FAMILY（スパイファミリー）	ヨル・フォージャー	yor briar
キャラクター	SPY×FAMILY（スパイファミリー）	ロイド・フォージャー	twilight (spy x family)
キャラクター	To LOVEる -とらぶる	ティアーユ・ルナティーク	teayu lunatique
キャラクター	To LOVEる -とらぶる	ララ・サタリン・デビルーク	lala satalin deviluke
キャラクター	To LOVEる -とらぶる	天条院沙姫	tenjouin saki
キャラクター	To LOVEる -とらぶる	小手川唯	kotegawa yui
キャラクター	To LOVEる -とらぶる	小手川唯	kotegawa yui (to love-ru)
キャラクター	To LOVEる -とらぶる	小手川唯\	kotegawa yui
キャラクター	To LOVEる -とらぶる	結城美柑	yuuki_mikan
キャラクター	To LOVEる -とらぶる	金色の闇（ヤミ）	konjiki no yami
キャラクター	VOICE BOX	ずんだもん	zundamon
キャラクター	VOICE ROID	琴葉茜	kotonoha akane
キャラクター	VOICE ROID	琴葉葵	kotonoha aoi
キャラクター	VOICE ROID	紲星あかり	kizuna akari
キャラクター	VOICE ROID	結月ゆかり	yuzuki yukari
キャラクター	VTuber	しぐれうい	shigure ui
キャラクター	WORKING!!	伊波まひる	inami_mahiru (working!!)
キャラクター	WORKING!!	山田葵	yamada_aoi (working!!)
キャラクター	WORKING!!	種島ぽぷら	taneshima popura
キャラクター	WORKING!!	轟八千代	todoroki_yachiyo (working!!)
キャラクター	Yes! プリキュア5	キュアアクア	cure aqua (precure)
キャラクター	Yes! プリキュア5	キュアドリーム	cure dream (precure)
キャラクター	Yes! プリキュア5	キュアミント	cure mint (precure)
キャラクター	Yes! プリキュア5	キュアルージュ	cure rouge (precure)
キャラクター	Yes! プリキュア5	キュアレモネード	cure lemonade (precure)
キャラクター	Yes! プリキュア5	夏木りん	natsuki rin (precure)
キャラクター	Yes! プリキュア5	夢原のぞみ	yumehara nozomi (precure)
キャラクター	Yes! プリキュア5	春日野うらら	kasugano urara (precure)
キャラクター	Yes! プリキュア5	水無月かれん	minazuki karen (precure)
キャラクター	Yes! プリキュア5	秋元こまち	akimoto komachi (precure)
キャラクター	Yes! プリキュア5GoGo!	ミルキィローズ	milky rose (precure)
キャラクター	among us	クルー	crewmate (among us)
キャラクター	あぁ女神様！	ウルド	urd (aa megami-sama)
キャラクター	あぁ女神様！	スクルド	skuld (aa megami-sama)
キャラクター	あぁ女神様！	ベルダンディー	belldandy (aa megami-sama)
キャラクター	あずまんが大王	春日歩（大阪さん）	kasuga ayumu (azumanga daioh)
キャラクター	あずまんが大王	美浜ちよ	mihama chiyo (azumanga daioh)
キャラクター	あの日見た花の名前を僕達はまだ知らない。	安城鳴子（あなる）	anjou_naruko
キャラクター	あの日見た花の名前を僕達はまだ知らない。	本間芽衣子（めんま）	honma meiko)
キャラクター	うたわれるもの	アルルゥ	aruruw (utawarerumono)
キャラクター	うたわれるもの	エルルゥ	eruruw (utawarerumono)
キャラクター	うたわれるもの	トウカ	touka (utawarerumono)
キャラクター	おしえて! ギャル子ちゃん	ギャル子	galko  (oshiete! galko-chan)
キャラクター	おしえて! ギャル子ちゃん	ギャル子	galko (oshiete! galko-chan)
キャラクター	おジャ魔女どれみ	妹尾あいこ	senoo aiko (ojamajo doremi)
キャラクター	おジャ魔女どれみ	春風どれみ	harukaze_doremi
キャラクター	おジャ魔女どれみ	瀬川おんぷ	segawa onpu (ojamajo doremi)
キャラクター	おジャ魔女どれみ	藤原はづき（NAI v3不安定）	fujiwara_hazuki (ojamajo doremi)
キャラクター	おジャ魔女どれみ	飛鳥ももこ	asuka momoko (ojamajo doremi)
キャラクター	お兄ちゃんはおしまい!	天川なゆた	tenkawa nayuta (onii-chan wa oshimai!)
キャラクター	お兄ちゃんはおしまい!	室崎みよ	murosaki miyo (onii-chan wa oshimai!)
キャラクター	お兄ちゃんはおしまい!	桜花あさひ	oka asahi (onii-chan wa oshimai!)
キャラクター	お兄ちゃんはおしまい!	穂月かえで	hozuki kaede (onii-chan wa oshimai!)
キャラクター	お兄ちゃんはおしまい!	穂月もみじ	hozuki momiji (onii-chan wa oshimai!)
キャラクター	お兄ちゃんはおしまい!	緒山まひろ	oyama mahiro (onii-chan wa oshimai!)
キャラクター	お兄ちゃんはおしまい!	緒山みはり	oyama mihari (onii-chan wa oshimai!)
キャラクター	かぐや様は告らせたい	四宮かぐや	shinomiya kaguya
キャラクター	かぐや様は告らせたい	早坂愛	hayasaka ai
キャラクター	かぐや様は告らせたい	藤原千花	fujiwara chika
キャラクター	からかい上手の高木さん	高木さん	takagi san
キャラクター	きんいろモザイク	アリス・カータレット	alice cartelet
キャラクター	きんいろモザイク	九条カレン	kujou karen
キャラクター	きんいろモザイク	大宮忍	oomiya shinobu
